,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
15,"00:00:50,342","00:00:54,262",<i>-[hiccups]</i> <i>-Do you need something to drink?</i>,1,1.0200000000000031,"#6, ","53.01, ","54.03, ",50.34,54.26
16,"00:00:54,346","00:00:57,516",<i>-I want juice.</i> <i>-There isn't any juice.</i>,0,0.0,,,,54.35,57.52
17,"00:00:57,599","00:01:00,435","Oh, Jen, that's actually not how we answer him.",0,0.0,,,,57.6,60.44
18,"00:01:00,519","00:01:03,271","<i>-But there is no juice.</i> <i>-When you say that there is no juice,</i>",1,0.8400000000000034,"#7, ","62.73, ","63.57, ",60.52,63.27
19,"00:01:03,355","00:01:06,567","<i>it makes him feel like there is <span style=""defaultStyle_2"">no </i>juice.</i>",1,2.0799999999999983,"#8, ","65.33, ","67.41, ",63.35,66.57
20,"00:01:06,650","00:01:08,151",<i>-So--</i> <i>-[Jen] Because there's not.</i>,0,0.0,,,,66.65,68.15
21,"00:01:08,235","00:01:10,487",<i>But we want him to feel like</i> <i>anything is possible.</i>,1,0.9399999999999977,"#9, ","68.39, ","69.33, ",68.23,70.49
22,"00:01:10,571","00:01:14,575","<i>Allistar. Allistar, darling,</i> <i>the world is full of juice,</i>",1,0.5699999999999932,"#10, ","72.04, ","72.61, ",70.57,74.58
23,"00:01:14,658","00:01:17,118",and you can have as much juice as you want. OK?,2,2.6700000000000017,"#11, #12, ","74.94, 77.04, ","75.72, 78.93, ",74.66,77.12
24,"00:01:17,202","00:01:20,873",Maybe Jen can come over afterwards for some juice.,1,0.9500000000000028,"#13, ","79.28, ","80.23, ",77.2,80.87
25,"00:01:20,956","00:01:23,584","<i>-A juice party!</i> <i>-[Jen] Oh, I can't.</i>",1,1.6499999999999915,"#14, ","81.81, ","83.46, ",80.96,83.58
26,"00:01:23,667","00:01:25,711",<i>-I leave so early in the morning.</i> <i>-But we never see you.</i>,1,4.719999999999999,"#15, ","84.89, ","89.61, ",83.67,85.71
27,"00:01:25,794","00:01:28,505","I know. But I have a second show after this and then it's wrap up,",0,0.0,,,,85.79,88.5
28,"00:01:28,589","00:01:31,508",<i>-and then they load out and we--</i> <i>-But we never see you.</i>,0,0.0,,,,88.59,91.51
29,"00:01:31,592","00:01:33,719","I know. I always tell people, like,",1,2.3900000000000006,"#16, ","93.0, ","95.39, ",91.59,93.72
30,"00:01:33,802","00:01:37,723",don't get your hopes up when I come through town because it's just work.,0,0.0,,,,93.8,97.72
31,"00:01:37,806","00:01:41,142","<i>I don't even know where I am right now,</i> <i>'cause I'm always traveling, you know.</i>",0,0.0,,,,97.81,101.14
32,"00:01:41,226","00:01:44,396",<i>-It's not good hang time.</i> <i>-Yeah.</i>,0,0.0,,,,101.23,104.4
33,"00:01:48,025","00:01:49,651",<i>[Amanda] So are you seeing anyone?</i>,1,1.9399999999999977,"#17, ","109.86, ","111.8, ",108.03,109.65
34,"00:01:51,070","00:01:55,741","<i>[Jen] Uh... Didn't... No, remember,</i> <i>we emailed a couple of weeks ago.</i>",0,0.0,,,,111.07,115.74
35,"00:01:55,824","00:01:57,409","The guy, British guy. Do you remember?",0,0.0,,,,115.82,117.41
36,"00:01:57,492","00:01:59,745",No? Oh. He... That's...,0,0.0,,,,117.49,119.75
37,"00:01:59,828","00:02:00,955","I mean, I don't want to say.",0,0.0,,,,119.83,120.95
38,"00:02:01,038","00:02:05,751","Allistar, Jen is talking about a man who broke her heart.",1,1.0499999999999972,"#18, ","122.58, ","123.63, ",121.04,125.75
39,"00:02:05,834","00:02:08,087","<i>[Jen] And I mean, he...</i> <i>He didn't, uh...</i>",0,0.0,,,,125.83,128.09
40,"00:02:08,169","00:02:09,379","<i>[Amanda] Oh, you can just say it.</i>",0,0.0,,,,128.17,129.38
41,"00:02:09,463","00:02:12,841","<i>He wanted to have sex,</i> <i>and I thought we were in a relationship</i>",0,0.0,,,,129.46,132.84
42,"00:02:12,925","00:02:15,552","<i>and we weren't,</i> <i>and he didn't want commitment.</i>",0,0.0,,,,132.93,135.55
43,"00:02:15,636","00:02:18,722","<i>Four years ago when I got divorced,</i> <i>I thought I don't want commitment either.</i>",0,0.0,,,,135.64,138.72
44,"00:02:18,806","00:02:23,018","<i>- I was, like, fucking a lot of people.</i> <i>- Oh, we don't swear in front of him.</i>",1,2.509999999999991,"#19, ","139.71, ","142.22, ",138.81,143.02
45,"00:02:23,102","00:02:25,145","Oh, I was making love with a lot of people.",1,0.5900000000000034,"#20, ","143.5, ","144.09, ",143.1,145.15
46,"00:02:25,228","00:02:27,314",I don't feel like I'm saying anything right.,0,0.0,,,,145.23,147.31
47,"00:02:27,397","00:02:28,398",Do you know what I mean?,1,0.6200000000000045,"#21, ","147.53, ","148.15, ",147.4,148.4
48,"00:02:28,482","00:02:30,943",I don't understand why you want to hang out with me so bad,0,0.0,,,,148.48,150.94
49,"00:02:31,026","00:02:32,903",when I keep getting corrected.,0,0.0,,,,151.03,152.9
50,"00:02:32,987","00:02:35,781","<i>I'm a grown-up at the comedy club</i> <i>and this is my world,</i>",1,1.3300000000000125,"#22, ","153.94, ","155.27, ",152.99,155.78
51,"00:02:35,864","00:02:38,784","so I don't know how to, like, adjust it all up for you right now.",1,1.3600000000000136,"#23, ","156.19, ","157.55, ",155.86,158.78
52,"00:02:38,867","00:02:43,204","<i>OK, hon, it sounds like you are</i> <i>just really stressed out.</i>",2,1.4499999999999886,"#24, #25, ","160.8, 162.33, ","161.72, 162.86, ",158.87,163.2
53,"00:02:43,288","00:02:45,582",<i>[Jen] I'm not. I wasn't.</i>,1,3.3100000000000023,"#26, ","164.12, ","167.43, ",163.29,165.58
54,"00:02:45,666","00:02:48,002",I want you to come to our house. I don't care how late it is.,0,0.0,,,,165.67,168.0
55,"00:02:48,085","00:02:50,337",<i>-Just come and be around family.</i> <i>-I have a hotel room.</i>,0,0.0,,,,168.09,170.34
56,"00:02:50,420","00:02:52,089","Big fluffy pillows, there's room service.",1,1.920000000000016,"#27, ","171.16, ","173.08, ",170.42,172.09
57,"00:02:52,171","00:02:53,966",Stand up. There we go.,0,0.0,,,,172.17,173.97
58,"00:02:54,049","00:02:56,969","<i>-All right, well...</i> <i>-OK. Don't worry about me.</i>",1,1.960000000000008,"#28, ","174.84, ","176.8, ",174.05,176.97
59,"00:02:57,052","00:02:59,721",So afterwards hopefully we'll see you. Juice party.,1,1.6599999999999966,"#29, ","177.38, ","179.04, ",177.05,179.72
60,"00:02:59,805","00:03:01,598","Juice party, juice party, juice party.",1,4.2900000000000205,"#30, ","179.92, ","184.21, ",179.81,181.6
61,"00:03:02,516","00:03:05,019","OK, am I good? Like, I'm, like, freaking out right now.",0,0.0,,,,182.52,185.02
62,"00:03:05,102","00:03:07,896","<i>-Yeah, girl.</i> <i>-Thank you so much.</i>",1,29.319999999999993,"#31, ","186.0, ","215.32, ",185.1,187.9
63,"00:03:07,980","00:03:11,608","<i>[announcer] <span style=""defaultStyle_2"">Ladies and gentlemen,</i> <i><span style=""defaultStyle_2"">make some noise for Jen Kirkman!</i>",0,0.0,,,,187.98,191.61
64,"00:03:11,692","00:03:13,360",<i>[cheering]</i>,0,0.0,,,,191.69,193.36
65,"00:03:13,443","00:03:16,030","<i>[""Last Days"" by Ted Leo</i> <i>and The Pharmacists playing]</i>",0,0.0,,,,193.44,196.03
66,"00:03:32,921","00:03:34,339",Hi.,0,0.0,,,,212.92,214.34
67,"00:03:34,422","00:03:36,925","Oh, my God, thank you.",0,0.0,,,,214.42,216.93
68,"00:03:37,009","00:03:38,969","Thank you, thank you, thank you.",0,0.0,,,,217.01,218.97
69,"00:03:39,053","00:03:41,055","<i>I'm not a political comic</i> <i>or anything like that,</i>",0,0.0,,,,219.05,221.06
70,"00:03:41,138","00:03:44,516",but I think about certain things like climate change.,0,0.0,,,,221.14,224.52
71,"00:03:44,599","00:03:47,435",I'm not a denier. I believe. I know it is real.,0,0.0,,,,224.6,227.44
72,"00:03:47,519","00:03:50,064",But what I want to know is,0,0.0,,,,227.52,230.06
73,"00:03:50,147","00:03:52,482","when I'm reading these articles and the scientists are like,",0,0.0,,,,230.15,232.48
74,"00:03:52,566","00:03:56,277","<i>""There's one ice cube left!</i> <i>Everything's fucked! It's happening!""</i>",0,0.0,,,,232.57,236.28
75,"00:03:56,361","00:03:58,906","I'm like, do they mean in a scientist way?",0,0.0,,,,236.36,238.91
76,"00:03:58,989","00:04:03,451","<i>A scientist, if you say the Earth cannot</i> <i>hold human beings in 5,000 years,</i>",0,0.0,,,,238.99,243.45
77,"00:04:03,535","00:04:07,288","<i>it's all over 'cause of climate change,</i> <i>that, to a scientist, is right now.</i>",0,0.0,,,,243.53,247.29
78,"00:04:07,372","00:04:09,083","So do you mean in 5,000 years?",1,2.519999999999982,"#32, ","247.87, ","250.39, ",247.37,249.08
79,"00:04:09,166","00:04:12,460","Basically, what I want to know is when can I start smoking again?",0,0.0,,,,249.17,252.46
80,"00:04:12,544","00:04:14,880","<i>Like, that's how I need it...</i>",0,0.0,,,,252.54,254.88
81,"00:04:14,963","00:04:17,298",I need it to be put in those kind of terms for me.,1,1.8799999999999955,"#33, ","255.07, ","256.95, ",254.96,257.3
82,"00:04:17,382","00:04:20,677","If we only have five years left, I'm living totally wrong.",1,4.460000000000036,"#34, ","258.51, ","262.97, ",257.38,260.68
83,"00:04:20,761","00:04:23,304",<i>I will start smoking again.</i> <i>I'll put butter on my face.</i>,0,0.0,,,,260.76,263.3
84,"00:04:23,388","00:04:26,474","<i>I'll fuck someone's husband.</i> <i>Like, I will change my life.</i>",2,2.759999999999991,"#35, #36, ","265.31, 267.82, ","266.36, 269.53, ",263.39,266.47
85,"00:04:28,393","00:04:33,190",So I would like more specificity in my climate change reporting.,0,0.0,,,,268.39,273.19
86,"00:04:34,775","00:04:36,317",But mostly I'm not really worried.,0,0.0,,,,274.77,276.32
87,"00:04:36,401","00:04:39,780",What I think is gonna happen is everyone's gonna get so stupid,0,0.0,,,,276.4,279.78
88,"00:04:39,863","00:04:42,116",that we will just start spontaneously dying.,1,0.7099999999999795,"#37, ","280.87, ","281.58, ",279.86,282.12
89,"00:04:42,199","00:04:46,327",<i>I feel like people will just start driving</i> <i>cars into humans.</i>,0,0.0,,,,282.2,286.33
90,"00:04:46,411","00:04:47,495","Then people will be like,",1,2.5400000000000205,"#38, ","287.08, ","289.62, ",286.41,287.5
91,"00:04:47,579","00:04:49,790","""You're not supposed to drive a car into a person.""",0,0.0,,,,287.58,289.79
92,"00:04:49,873","00:04:52,500","Then the person driving will be like, ""I didn't know.""",1,0.6200000000000045,"#39, ","292.05, ","292.67, ",289.87,292.5
93,"00:04:52,584","00:04:57,714","""Well, we used to not have to tell people not to drive cars into people.""",1,2.2799999999999727,"#40, ","294.74, ","297.02, ",292.58,297.71
94,"00:04:57,798","00:05:00,926","""Well, OK, you should say something."" So it's gonna keep getting like that.",0,0.0,,,,297.8,300.93
95,"00:05:01,009","00:05:03,344","<i>Because I went to a frozen yogurt shop,</i>",0,0.0,,,,301.01,303.34
96,"00:05:03,428","00:05:06,723","and there was a 20-year-old girl working there. I went in and she goes,",1,4.359999999999957,"#41, ","305.73, ","310.09, ",303.43,306.72
97,"00:05:06,807","00:05:09,517","<i>""Do you have any questions</i> <i>about how the frozen yogurt works?""</i>",0,0.0,,,,306.81,309.52
98,"00:05:09,601","00:05:12,271","<i>And I was like... ""God, no.</i>",1,4.289999999999964,"#42, ","311.91, ","316.2, ",309.6,312.27
99,"00:05:14,606","00:05:18,110","<i>And if I do, please shoot me</i> <i>in the face, please.</i>",1,2.910000000000025,"#43, ","317.82, ","320.73, ",314.61,318.11
100,"00:05:18,193","00:05:23,240","<i>End my life here in the store, and tell</i> <i>everyone what a dumb question I had.""</i>",0,0.0,,,,318.19,323.24
101,"00:05:23,323","00:05:25,325",<i>'Cause I...</i>,0,0.0,,,,323.32,325.32
102,"00:05:25,408","00:05:28,078","I don't think she meant, like, how the molecular structure works.",0,0.0,,,,325.41,328.08
103,"00:05:28,162","00:05:29,288",I think she really...,0,0.0,,,,328.16,329.29
104,"00:05:29,370","00:05:32,749",<i>And the thing is that's 'cause</i> <i>someone came in there at one point</i>,1,10.199999999999989,"#44, ","332.45, ","342.65, ",329.37,332.75
105,"00:05:32,833","00:05:35,627",<i>with a question about</i> <i>how frozen yogurt worked.</i>,0,0.0,,,,332.83,335.63
106,"00:05:35,710","00:05:38,088","Like, somebody walked in and saw the handles and was like,",0,0.0,,,,335.71,338.09
107,"00:05:38,172","00:05:41,382","""It's like a cow or something!"" And they kept doing that.",0,0.0,,,,338.17,341.38
108,"00:05:41,466","00:05:44,094","And then they're like, ""Why is there cereal?""",1,1.740000000000009,"#45, ","344.64, ","346.38, ",341.47,344.09
109,"00:05:47,097","00:05:50,184",<i>But I do not have any questions</i> <i>about how frozen yogurt works.</i>,0,0.0,,,,347.1,350.18
110,"00:05:52,477","00:05:55,063",<i>I see more people in a week</i> <i>than I bet you guys do.</i>,1,2.9599999999999795,"#46, ","353.99, ","356.95, ",352.48,355.06
111,"00:05:55,147","00:05:58,399",<i>I'm not bragging. I'm telling you</i> <i>that it is bad out there.</i>,0,0.0,,,,355.15,358.4
112,"00:05:58,483","00:06:00,485",Everyone is stupid.,2,8.829999999999984,"#47, #48, ","359.05, 361.62, ","360.78, 368.72, ",358.48,360.49
113,"00:06:01,778","00:06:04,072","<i>Not you, not me. You are smart.</i>",0,0.0,,,,361.78,364.07
114,"00:06:05,073","00:06:09,161",<i>You had to get in the door.</i> <i>You're facing the right way.</i>,0,0.0,,,,365.07,369.16
115,"00:06:09,244","00:06:11,579","You're not tipping over like, ""What's gravity?""",1,1.8600000000000136,"#49, ","371.06, ","372.92, ",369.24,371.58
116,"00:06:11,663","00:06:12,914",You know what I mean?,0,0.0,,,,371.66,372.91
117,"00:06:12,998","00:06:17,085","<i>I'm talking into this thing.</i> <i>I'm not like, ""This is the devil's work!""</i>",0,0.0,,,,373.0,377.08
118,"00:06:17,169","00:06:19,713","And, sadly, that's about as smart as it gets these days.",0,0.0,,,,377.17,379.71
119,"00:06:19,796","00:06:22,423",I feel like except for two scientists,0,0.0,,,,379.8,382.42
120,"00:06:22,507","00:06:24,968","that won't tell me when I can start smoking and then us,",0,0.0,,,,382.51,384.97
121,"00:06:25,052","00:06:28,013",everything else is an abomination.,0,0.0,,,,385.05,388.01
122,"00:06:28,096","00:06:30,598",I'll tell you what I saw one time.,0,0.0,,,,388.1,390.6
123,"00:06:30,682","00:06:33,601","<i>And this is real</i> <i>and I know it's just one person,</i>",0,0.0,,,,390.68,393.6
124,"00:06:33,685","00:06:36,897",but I feel like there's probably a lot of people like this guy out there,0,0.0,,,,393.69,396.9
125,"00:06:36,980","00:06:38,982",and it makes me nervous.,0,0.0,,,,396.98,398.98
126,"00:06:39,066","00:06:40,817","<i>I was on the road, I was at a bar,</i>",0,0.0,,,,399.07,400.82
127,"00:06:40,901","00:06:43,237",I was making some notes to myself and this guy walked in.,0,0.0,,,,400.9,403.24
128,"00:06:43,320","00:06:47,032","Normal guy. What I mean by normal is, like, somewhere in his 40s.",0,0.0,,,,403.32,407.03
129,"00:06:47,115","00:06:48,825",Seemed like he'd lived a life.,0,0.0,,,,407.12,408.82
130,"00:06:48,909","00:06:51,828",<i>He'd had conversations with people before.</i> <i>He'd seen some things.</i>,2,1.769999999999925,"#50, #51, ","409.5, 410.54, ","410.28, 411.53, ",408.91,411.83
131,"00:06:51,912","00:06:55,832","<i>He had a button-down shirt</i> <i>tucked into his pants, with a belt.</i>",1,0.8899999999999864,"#52, ","414.56, ","415.45, ",411.91,415.83
132,"00:06:55,916","00:06:57,416",iPhone clipped on the belt.,0,0.0,,,,415.92,417.42
133,"00:06:57,500","00:07:01,255","<i>Not a great fashion look,</i> <i>but maybe he's important.</i>",1,6.6299999999999955,"#53, ","419.17, ","425.8, ",417.5,421.25
134,"00:07:01,338","00:07:03,631",Maybe he's got to get that phone.,0,0.0,,,,421.34,423.63
135,"00:07:03,715","00:07:06,425","<i>""One-ring Dave. What do you need?</i> <i>Never gonna let you down.</i>",0,0.0,,,,423.71,426.43
136,"00:07:06,509","00:07:08,511","<i>I got it. I got this.""</i>",0,0.0,,,,426.51,428.51
137,"00:07:10,138","00:07:11,932",Right? So...,0,0.0,,,,430.14,431.93
138,"00:07:12,015","00:07:14,642",Speaks English. Not that that is abnormal to not.,0,0.0,,,,432.01,434.64
139,"00:07:14,726","00:07:17,104",I'm just saying he has full control of the language.,0,0.0,,,,434.73,437.1
140,"00:07:17,187","00:07:20,648","<i>He is not high, he is not drunk.</i>",0,0.0,,,,437.19,440.65
141,"00:07:20,732","00:07:23,651","He walks right in and says, ""I'd like a vodka tonic.""",0,0.0,,,,440.73,443.65
142,"00:07:23,735","00:07:26,280","The bartender said, ""Do you want a lemon or a lime with that?""",0,0.0,,,,443.74,446.28
143,"00:07:26,363","00:07:30,450","<i>And then he just went,</i> <i>""Uh, yeah, no...</i>",1,1.670000000000016,"#54, ","450.25, ","451.92, ",446.36,450.45
144,"00:07:32,369","00:07:37,665","<i>I, uh... Lemon or lime.</i> <i>I... Um, uh...""</i>",0,0.0,,,,452.37,457.67
145,"00:07:37,749","00:07:40,210","And she goes, ""I'm sorry, do you want a lemon or a lime?""",1,6.920000000000016,"#55, ","458.32, ","465.24, ",457.75,460.21
146,"00:07:40,294","00:07:42,754","<i>And he just went, ""No, yeah...</i>",0,0.0,,,,460.29,462.75
147,"00:07:45,382","00:07:46,883","<i>The green one. The green one.""</i>",0,0.0,,,,465.38,466.88
148,"00:07:46,967","00:07:48,468","And I was like, ""Oh, my God.""",1,3.6299999999999955,"#56, ","467.75, ","471.38, ",466.97,468.47
149,"00:07:49,761","00:07:51,179",So now I start watching.,0,0.0,,,,469.76,471.18
150,"00:07:51,263","00:07:55,309","This guy doesn't know what a lime is, you understand?",1,2.6000000000000227,"#57, ","473.87, ","476.47, ",471.26,475.31
151,"00:07:55,392","00:07:57,060","Actually, I start thinking,",0,0.0,,,,475.39,477.06
152,"00:07:57,144","00:07:59,520","""He also doesn't know what a fucking lemon is either.""",0,0.0,,,,477.14,479.52
153,"00:07:59,604","00:08:03,483","<i>Because she questioned it,</i> <i>""Do you want a lemon or a lime?""</i>",1,1.5699999999999932,"#58, ","483.44, ","485.01, ",479.6,483.48
154,"00:08:03,858","00:08:05,819","<i>If he knew what a lemon was,</i> <i>he would have been like,</i>",0,0.0,,,,483.86,485.82
155,"00:08:05,902","00:08:09,156","""I know I don't want a lemon, so I must want a lime.""",0,0.0,,,,485.9,489.16
156,"00:08:09,239","00:08:12,200","But he couldn't even answer that. And he said, ""The green one.""",1,2.0100000000000477,"#59, ","490.21, ","492.22, ",489.24,492.2
157,"00:08:12,284","00:08:17,497","Now, I can't believe she didn't freak out on him, but she didn't,",0,0.0,,,,492.28,497.5
158,"00:08:17,580","00:08:21,251","<i>because I don't know if you know this,</i> <i>but, men, when you act stupid,</i>",1,3.0300000000000296,"#60, ","499.9, ","502.93, ",497.58,501.25
159,"00:08:21,335","00:08:24,338",<i>sometimes women act twice as dumb</i> <i>in your presence</i>,1,3.859999999999957,"#61, ","503.6, ","507.46, ",501.33,504.34
160,"00:08:24,421","00:08:30,177",just so as not to emasculate you because we could every second if we wanted to.,0,0.0,,,,504.42,510.18
161,"00:08:30,260","00:08:32,387",<i>-So...</i> <i>-[women whooping]</i>,0,0.0,,,,510.26,512.39
162,"00:08:32,471","00:08:33,805",<i>Thank you.</i>,1,2.400000000000091,"#62, ","513.43, ","515.83, ",512.47,513.8
163,"00:08:33,888","00:08:36,433","<i>So she doesn't say, ""Yeah, that's a lime.""</i>",0,0.0,,,,513.89,516.43
164,"00:08:36,516","00:08:39,436",She just starts naming green fruit. Now she's making no sense.,1,3.8299999999999272,"#63, ","517.22, ","521.05, ",516.52,519.44
165,"00:08:39,519","00:08:42,230","She's going, ""Grapes, some apples, kiwi, watermelon!""",0,0.0,,,,519.52,522.23
166,"00:08:42,314","00:08:43,648","And he's going, ""The green one!""",0,0.0,,,,522.31,523.65
167,"00:08:43,731","00:08:46,818","I'm like, ""What's happening to my country?!""",0,0.0,,,,523.73,526.82
168,"00:08:46,901","00:08:53,241","<i>And so... So finally,</i> <i>he sees a bowl of limes behind her.</i>",1,5.5,"#64, ","531.89, ","537.39, ",526.9,533.24
169,"00:08:53,325","00:08:56,577","<i>And he goes, ""That. That's the one I want.</i> <i>I want that one in my drink.""</i>",0,0.0,,,,533.33,536.58
170,"00:08:56,661","00:08:58,663",Now he's talking like a toddler.,0,0.0,,,,536.66,538.66
171,"00:09:00,748","00:09:03,835",<i>I'm wrong. He's not even like a toddler.</i> <i>No offense to toddlers.</i>,0,0.0,,,,540.75,543.84
172,"00:09:03,918","00:09:09,049","<i>Because a toddler would be in a suit,</i> <i>so concerned with not getting carded</i>",1,12.339999999999918,"#65, ","543.95, ","556.29, ",543.92,549.05
173,"00:09:09,132","00:09:11,301",that he would be up there...,0,0.0,,,,549.13,551.3
174,"00:09:12,927","00:09:14,846","If he didn't know the question. ""A lemon or a lime?""",0,0.0,,,,552.93,554.85
175,"00:09:14,929","00:09:16,931","""Both, sounds refreshing.""",1,3.269999999999982,"#66, ","557.79, ","561.06, ",554.93,556.93
176,"00:09:18,933","00:09:21,061",He's not gonna start pointing,0,0.0,,,,558.93,561.06
177,"00:09:21,144","00:09:23,563",like a grown man does who doesn't know what a lime is.,2,4.160000000000082,"#67, #68, ","562.39, 563.76, ","563.1, 567.21, ",561.14,563.56
178,"00:09:24,523","00:09:27,401","So that's when she finally says, ""OK, sir, that's a lime.""",0,0.0,,,,564.52,567.4
179,"00:09:27,484","00:09:29,277","And he goes, ""I know.""",0,0.0,,,,567.48,569.28
180,"00:09:29,361","00:09:33,490","I'm like, ""No, you didn't!"" And it made me angry.",0,0.0,,,,569.36,573.49
181,"00:09:33,573","00:09:35,700","When I see stuff like that, I can't leave it alone.",0,0.0,,,,573.57,575.7
182,"00:09:35,783","00:09:37,869",My mind starts going a million places.,0,0.0,,,,575.78,577.87
183,"00:09:37,952","00:09:41,206","<i>This Earth is overpopulated</i> <i>by billions of people,</i>",0,0.0,,,,577.95,581.21
184,"00:09:41,289","00:09:42,874","<i>and there's too many people</i> <i>on the planet,</i>",0,0.0,,,,581.29,582.87
185,"00:09:42,957","00:09:44,751","and people blame the two cutest groups, right?",0,0.0,,,,582.96,584.75
186,"00:09:44,834","00:09:46,753","<i>They blame babies,</i> <i>too many people having babies,</i>",0,0.0,,,,584.83,586.75
187,"00:09:46,878","00:09:49,130","<i>and they blame old people,</i> <i>old people living too long.</i>",1,6.150000000000091,"#69, ","587.04, ","593.19, ",586.88,589.13
188,"00:09:49,214","00:09:51,716",I don't care. I like babies and I like old people. Keep 'em.,0,0.0,,,,589.21,591.72
189,"00:09:51,799","00:09:55,387","<i>It's us, white people, 20 to 60,</i> <i>doing nothing.</i>",1,7.6299999999999955,"#70, ","594.08, ","601.71, ",591.8,595.39
190,"00:09:58,390","00:10:01,560","<i>I'm yelling, you paid to watch it.</i> <i>This is stupid.</i>",0,0.0,,,,598.39,601.56
191,"00:10:01,642","00:10:05,105","<i>I have a dumb job,</i> <i>I have a dumb life, so do you.</i>",1,1.3400000000000318,"#71, ","602.79, ","604.13, ",601.64,605.11
192,"00:10:05,188","00:10:06,689",Taking up space.,0,0.0,,,,605.19,606.69
193,"00:10:06,773","00:10:10,610","But... But I'm hoping, maybe we all do one good thing a day.",1,4.409999999999968,"#72, ","607.36, ","611.77, ",606.77,610.61
194,"00:10:10,693","00:10:12,320",Or at least we know what a lime is.,1,1.3500000000000227,"#73, ","612.06, ","613.41, ",610.69,612.32
195,"00:10:12,404","00:10:15,532","Like, we're not causing chaos with our stupidity, right?",0,0.0,,,,612.4,615.53
196,"00:10:15,615","00:10:18,159","I'm hoping. But I think, ""Who is this guy?""",1,0.5899999999999181,"#74, ","616.34, ","616.93, ",615.62,618.16
197,"00:10:18,243","00:10:21,538",Maybe he has someone's 401(k) in his hands.,0,0.0,,,,618.24,621.54
198,"00:10:21,621","00:10:25,125",He has someone's house mortgage in his hands. People rely on Dave,1,3.9400000000000546,"#75, ","623.51, ","627.45, ",621.62,625.12
199,"00:10:25,208","00:10:29,963",and they have no idea that he doesn't know what a lime or a lemon is.,0,0.0,,,,625.21,629.96
200,"00:10:30,046","00:10:31,256",So they go into his office.,0,0.0,,,,630.05,631.26
201,"00:10:31,339","00:10:33,550","<i>""It's gonna be a great year</i> <i>for me and Marcia, right?</i>",1,10.149999999999977,"#76, ","632.08, ","642.23, ",631.34,633.55
202,"00:10:33,633","00:10:36,052","<i>You think we can cash that thing out?""</i> <i>""Looks great, guys.""</i>",0,0.0,,,,633.63,636.05
203,"00:10:36,136","00:10:38,888","<i>But they never thought to go,</i> <i>""What's the yellow one?</i>",0,0.0,,,,636.14,638.89
204,"00:10:38,972","00:10:41,349","<i>What's the green one?</i> <i>You know what I'm talking about, Dave.</i>",0,0.0,,,,638.97,641.35
205,"00:10:41,433","00:10:43,935","<i>What are those two citrus fruits?""</i> <i>They don't do that.</i>",1,4.080000000000041,"#77, ","643.27, ","647.35, ",641.43,643.93
206,"00:10:44,018","00:10:47,105","But if they did and they saw his face, the face that I saw,",0,0.0,,,,644.02,647.11
207,"00:10:47,188","00:10:50,066",<i>they would run out of there and put</i> <i>their money under a mattress.</i>,0,0.0,,,,647.19,650.07
208,"00:10:51,943","00:10:53,736",So it makes me mad,0,0.0,,,,651.94,653.74
209,"00:10:53,820","00:10:56,531",because I don't have time for wastes of space like this guy.,1,3.9700000000000273,"#78, ","655.67, ","659.64, ",653.82,656.53
