,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
130,"00:07:08,803","00:07:10,639",[speaking Spanish],1,2.32000000000005,"#42, ","430.4, ","432.72, ",428.8,430.64
131,"00:07:10,722","00:07:11,598",I was like...,0,0.0,,,,430.72,431.6
132,"00:07:14,017","00:07:14,851","""Sorry?",1,1.75,"#43, ","434.86, ","436.61, ",434.02,434.85
133,"00:07:16,227","00:07:18,229","What language are you speaking?""",0,0.0,,,,436.23,438.23
134,"00:07:18,855","00:07:21,608","All of a sudden, this other dude just comes up out of nowhere.",0,0.0,,,,438.86,441.61
135,"00:07:21,691","00:07:23,985","He's like, ""You're weird, dude.",2,4.579999999999984,"#44, #45, ","444.19, 447.08, ","446.27, 449.58, ",441.69,443.99
136,"00:07:29,157","00:07:31,159","Golly, man!",1,0.7800000000000296,"#46, ","450.76, ","451.54, ",449.16,451.16
137,"00:07:31,493","00:07:33,620","Why do you talk like that, eh?""",1,0.5500000000000114,"#47, ","453.87, ","454.42, ",451.49,453.62
138,"00:07:34,287","00:07:36,957","And that was my teacher. You know, it was fucked up.",1,6.449999999999989,"#48, ","456.44, ","462.89, ",454.29,456.96
139,"00:07:43,088","00:07:44,839",My family did no research.,0,0.0,,,,463.09,464.84
140,"00:07:46,257","00:07:47,634","Not one person thought of, like,",0,0.0,,,,466.26,467.63
141,"00:07:47,717","00:07:51,638","""Hey, what neighborhood should we move into in Houston?",0,0.0,,,,467.72,471.64
142,"00:07:51,763","00:07:54,683",Let's just fucking go to a bunch of gang violence.,0,0.0,,,,471.76,474.68
143,"00:07:54,766","00:07:56,101","That'll make sense.""",1,0.589999999999975,"#49, ","476.44, ","477.03, ",474.77,476.1
144,"00:07:57,644","00:07:59,562",It was very tough. I didn't know what to do.,0,0.0,,,,477.64,479.56
145,"00:07:59,646","00:08:01,898",I was caught in the middle of this gang battle.,0,0.0,,,,479.65,481.9
146,"00:08:01,982","00:08:04,234","There was a lot of Mexican gangs, a lot of black gangs,",0,0.0,,,,481.98,484.23
147,"00:08:04,317","00:08:05,652",and they were fighting each other.,0,0.0,,,,484.32,485.65
148,"00:08:05,735","00:08:09,823",And the Mexican gangs wanted to recruit me 'cause they thought I was Mexican.,0,0.0,,,,485.74,489.82
149,"00:08:10,740","00:08:12,701",And there was a lot of black gangs. They wanted...,0,0.0,,,,490.74,492.7
150,"00:08:12,784","00:08:15,203",They wanted to beat me up 'cause they thought I was Mexican.,0,0.0,,,,492.78,495.2
151,"00:08:15,286","00:08:17,038",Really tough high school years.,0,0.0,,,,495.29,497.04
152,"00:08:17,122","00:08:21,626","I'm, like, walkin' to school, and I see these Latino gangs hangin' out,",1,0.6800000000000068,"#50, ","498.61, ","499.29, ",497.12,501.63
153,"00:08:21,710","00:08:24,462","and, obviously, this guy has seen me before",0,0.0,,,,501.71,504.46
154,"00:08:24,546","00:08:25,797",and he'd just had it.,0,0.0,,,,504.55,505.8
155,"00:08:25,880","00:08:27,340",He just approaches me.,0,0.0,,,,505.88,507.34
156,"00:08:27,424","00:08:28,717","He was like, ""Say, <i>vato!</i>",0,0.0,,,,507.42,508.72
157,"00:08:30,510","00:08:34,097","You walk by here every day. You don't say nothin', don't do nothin'.",0,0.0,,,,510.51,514.1
158,"00:08:34,180","00:08:35,015",What?,2,1.8099999999999454,"#51, #52, ","515.15, 516.34, ","515.65, 517.65, ",514.18,515.01
159,"00:08:36,850","00:08:39,060","You ashamed of your own peoples, bro?",0,0.0,,,,516.85,519.06
160,"00:08:40,895","00:08:43,982","You ashamed of your own people? This is your <i>familia,</i> bro!",1,4.92999999999995,"#53, ","523.86, ","528.79, ",520.89,523.98
161,"00:08:44,065","00:08:47,152","Your <i>la raza, </i>bro! You ashamed of your own peoples, bro?",0,0.0,,,,524.07,527.15
162,"00:08:49,779","00:08:52,323","<i>Andale, </i>bro. You going to get broke today, bro.",0,0.0,,,,529.78,532.32
163,"00:08:52,407","00:08:53,324","What's your name, bro?",0,0.0,,,,532.41,533.32
164,"00:08:53,408","00:08:54,659","<i>Andale, </i>what's your name?""",0,0.0,,,,533.41,534.66
165,"00:08:54,743","00:08:57,245","I was like, ""Oh, man, my name is Mohammed."" He's like, ""What?",1,1.5300000000000864,"#54, ","537.3, ","538.83, ",534.74,537.25
166,"00:08:59,706","00:09:02,751","For real, bro? You look exactly like Hector!",1,1.2699999999999818,"#55, ","540.73, ","542.0, ",539.71,542.75
167,"00:09:02,876","00:09:04,294","I swear to God, bro.""",2,2.07000000000005,"#56, #57, ","543.25, 545.38, ","544.22, 546.48, ",542.88,544.29
168,"00:09:05,795","00:09:09,799","He was like, ""Hector, Hector, come check it out, dude! Check it out, bro!",1,2.57000000000005,"#58, ","547.92, ","550.49, ",545.79,549.8
169,"00:09:09,883","00:09:13,553","We found your doppelganger. <i>Te lo juro, </i>bro! <i>Te lo juro!""</i>",1,1.5300000000000864,"#59, ","552.43, ","553.96, ",549.88,553.55
170,"00:09:15,180","00:09:17,307",And the fucked-up part is Hector came out.,0,0.0,,,,555.18,557.31
171,"00:09:17,390","00:09:19,559","I was like, ""Holy shit, I do look like Hector!""",1,2.769999999999982,"#60, ","559.36, ","562.13, ",557.39,559.56
172,"00:09:21,519","00:09:22,896",Started high-fivin' and shit.,0,0.0,,,,561.52,562.9
173,"00:09:22,979","00:09:25,982","I was like, ""Oh, yeah, we all look alike! Ha-ha-ha-ha-ha!""",0,0.0,,,,562.98,565.98
174,"00:09:26,066","00:09:27,567",And then I saw some guns stickin' out.,0,0.0,,,,566.07,567.57
175,"00:09:27,692","00:09:31,029","I was like, ""Oh, shit, I need to get the hell out of this situation.""",0,0.0,,,,567.69,571.03
176,"00:09:31,112","00:09:33,114",And I did and I had a decent day.,0,0.0,,,,571.11,573.11
177,"00:09:34,574","00:09:39,037","I really did. And then, uh, I'm going home and I see the black gangs hangin' out",0,0.0,,,,574.57,579.04
178,"00:09:39,120","00:09:41,122","and I was like, ""Please. Please, not today.",0,0.0,,,,579.12,581.12
179,"00:09:41,206","00:09:43,666",I'm not emotionally prepared to deal with this today.,0,0.0,,,,581.21,583.67
180,"00:09:43,958","00:09:45,293","Please, just not today!""",0,0.0,,,,583.96,585.29
181,"00:09:45,376","00:09:49,172","And, of course, they smelled that fear from a mile away.",0,0.0,,,,585.38,589.17
182,"00:09:50,507","00:09:54,094","For real! And this guy comes up to me, he was like, ""Say, Jose!",0,0.0,,,,590.51,594.09
183,"00:09:56,346","00:09:59,015","You in the wrong motherfuckin' neighborhood, Jose.",0,0.0,,,,596.35,599.01
184,"00:09:59,265","00:10:01,935","You done fucked up today, Jose!",1,0.6900000000000546,"#61, ","602.16, ","602.85, ",599.26,601.93
185,"00:10:02,352","00:10:04,354","Where your crew at, Jose?""",0,0.0,,,,602.35,604.35
186,"00:10:04,938","00:10:07,857","I'm lookin' around for Jose. I'm like, ""Who the hell is Jose?""",0,0.0,,,,604.94,607.86
187,"00:10:09,025","00:10:11,069","I was like, ""Come on, man. My name is Mohammed.""",0,0.0,,,,609.02,611.07
188,"00:10:11,152","00:10:15,031","He goes, ""Ah, man! <i>Salaam alaikum, </i> brother, shit, my bad!"" You know?",1,7.5,"#62, ","613.43, ","620.93, ",611.15,615.03
189,"00:10:20,995","00:10:24,082",I ended up selling all the gang members fake Rolexes. I'm not gonna lie.,1,0.9099999999999682,"#63, ","624.7, ","625.61, ",621.0,624.08
190,"00:10:25,083","00:10:27,001","I was that Arab connect, that's what I was.",0,0.0,,,,625.08,627.0
191,"00:10:28,545","00:10:30,797","It was really rough, man. I had some rough times.",0,0.0,,,,628.54,630.8
192,"00:10:31,005","00:10:34,926","That's why you've gotta think of, like, backup plans and exit strategies.",0,0.0,,,,631.0,634.93
193,"00:10:35,009","00:10:37,011","It's important. I learned from being a refugee,",0,0.0,,,,635.01,637.01
194,"00:10:37,095","00:10:38,596",you've gotta have plan B and C and D.,0,0.0,,,,637.1,638.6
195,"00:10:39,055","00:10:40,515",That's why I learned Spanish.,0,0.0,,,,639.05,640.51
196,"00:10:41,224","00:10:45,687","Just in case some shit breaks out, I can camouflage at any moment in time.",1,0.6200000000000045,"#64, ","646.6, ","647.22, ",641.22,645.69
197,"00:10:47,313","00:10:49,899","It's gettin' rough, man. They start hunting Arabs and Muslims,",0,0.0,,,,647.31,649.9
198,"00:10:49,983","00:10:52,110","I don't know what'll happen. They'll be like, chh-chh!",1,0.75,"#65, ","651.39, ","652.14, ",649.98,652.11
199,"00:10:52,443","00:10:56,239","""Hey, boy! Hey, boy, you one of them A-rabs, huh?",0,0.0,,,,652.44,656.24
200,"00:10:56,739","00:11:00,201","You one of them Muslims, huh?"" I'd be like, ""No, <i>vato, </i>come on...""",0,0.0,,,,656.74,660.2
201,"00:11:00,285","00:11:02,453",[mutters in Spanish],1,2.340000000000032,"#66, ","661.18, ","663.52, ",660.28,662.45
202,"00:11:03,496","00:11:04,330","<i>""Sí.</i>",1,1.1800000000000637,"#67, ","664.65, ","665.83, ",663.5,664.33
203,"00:11:05,540","00:11:07,959","<i>Yo regreso a mi país, Mexico!""</i>",0,0.0,,,,665.54,667.96
204,"00:11:08,042","00:11:09,544",And just get the fuck out of there.,0,0.0,,,,668.04,669.54
205,"00:11:09,878","00:11:12,547","Jump over that unfinished fence, you know what I mean?",1,10.300000000000068,"#68, ","672.3, ","682.6, ",669.88,672.55
206,"00:11:22,348","00:11:25,476","I've thought about it. I'll just start selling falafel tacos, and...",0,0.0,,,,682.35,685.48
207,"00:11:26,853","00:11:30,356",Start a <i>Halal Hermanos </i>truck in Ciudad de Mexico and shit.,0,0.0,,,,686.85,690.36
208,"00:11:31,232","00:11:35,778","Just be sitting there yelling, <i>""Ay, salsa</i> <i>verde con </i>tahini sauce, <i>puto, andale!""</i>",1,2.2299999999999045,"#69, ","696.58, ","698.81, ",691.23,695.78
209,"00:11:37,197","00:11:39,616",[chuckles] Shakin' her head. It's all right!,1,1.2099999999999227,"#70, ","700.33, ","701.54, ",697.2,699.62
210,"00:11:41,367","00:11:43,953","She was like, ""That doesn't sound delicious at all.""",1,0.9700000000000273,"#71, ","703.27, ","704.24, ",701.37,703.95
211,"00:11:47,707","00:11:51,461","Immigration is tough, you know. They talk about this extreme vetting",0,0.0,,,,707.71,711.46
212,"00:11:51,586","00:11:52,837",and everything happening.,0,0.0,,,,711.59,712.84
213,"00:11:52,921","00:11:55,423","Look, it took me 20 years to get my citizenship.",0,0.0,,,,712.92,715.42
214,"00:11:55,506","00:11:58,843",It took my mom almost 21 years. Outrageously long.,0,0.0,,,,715.51,718.84
215,"00:11:58,927","00:12:02,722","20 years! Like, I didn't have a... For ten of those 20 years,",0,0.0,,,,718.93,722.72
216,"00:12:03,389","00:12:07,352",I travelled the world doing stand-up comedy without a passport.,0,0.0,,,,723.39,727.35
217,"00:12:08,686","00:12:10,772","Really difficult to pull off, by the way.",1,0.6600000000000819,"#72, ","730.8, ","731.46, ",728.69,730.77
218,"00:12:12,023","00:12:15,318",I had what they call a refugee travel document,0,0.0,,,,732.02,735.32
219,"00:12:15,777","00:12:17,195","and on the front of this document,",0,0.0,,,,735.78,737.2
220,"00:12:17,278","00:12:20,531","it says, ""Department of Homeland Security."" All right?",0,0.0,,,,737.28,740.53
221,"00:12:20,615","00:12:25,161","On the inside, in all caps, it says, ""This is not a US passport.""",0,0.0,,,,740.62,745.16
222,"00:12:25,828","00:12:28,665","Confuses everybody that I interact with,",0,0.0,,,,745.83,748.66
223,"00:12:28,748","00:12:31,376","including the kiosk machine checkin' in, right?",0,0.0,,,,748.75,751.38
224,"00:12:32,085","00:12:34,170","Like,  you get a passport, you scan your passport,",0,0.0,,,,752.09,754.17
225,"00:12:34,254","00:12:35,922",you get your boardin' pass and you out.,0,0.0,,,,754.25,755.92
226,"00:12:36,005","00:12:37,590","""Aah! Party! We're leavin'!"" Right?",0,0.0,,,,756.0,757.59
227,"00:12:37,674","00:12:41,135","Well, my shit doesn't scan, so I have to show up and be like, ""Um...",0,0.0,,,,757.67,761.13
