,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
82,"00:06:42,780","00:06:48,786","So, like, you know, Kevin Hart, you know, ""I sold out a stadium.""",1,2.159999999999968,"#65, ","404.49, ","406.65, ",402.78,408.79
83,"00:06:48,869","00:06:50,079","Like, yeah?",1,1.410000000000025,"#66, ","409.21, ","410.62, ",408.87,410.08
84,"00:06:50,704","00:06:52,957","I sold out a medium-sized room, so...",1,4.710000000000036,"#67, ","412.39, ","417.1, ",410.7,412.96
85,"00:06:53,040","00:06:54,458",[audience laughs],0,0.0,,,,413.04,414.46
86,"00:06:54,542","00:06:55,709",He can't do that.,0,0.0,,,,414.54,415.71
87,"00:06:57,294","00:06:59,046",He cannot do that comfortably.,1,2.67999999999995,"#68, ","417.97, ","420.65, ",417.29,419.05
88,"00:06:59,130","00:07:01,132",[audience laughs],1,0.7799999999999727,"#69, ","422.6, ","423.38, ",419.13,421.13
89,"00:07:05,136","00:07:06,637",Now who wants to be Kevin Hart?,1,1.5,"#70, ","426.13, ","427.63, ",425.14,426.64
90,"00:07:06,720","00:07:07,972",[audience laughing],0,0.0,,,,426.72,427.97
91,"00:07:08,806","00:07:12,101","'Cause we took a survey. I was like, ""Would you like to be Kevin Hart?""",1,5.199999999999989,"#71, ","431.44, ","436.64, ",428.81,432.1
92,"00:07:12,184","00:07:14,145","Ninety-two percent of you were like, ""Yes.""",0,0.0,,,,432.18,434.14
93,"00:07:14,228","00:07:15,896",[audience laughing],0,0.0,,,,434.23,435.9
94,"00:07:15,980","00:07:17,231",I don't think you know why.,1,1.5699999999999932,"#72, ","436.8, ","438.37, ",435.98,437.23
95,"00:07:17,314","00:07:19,733","A couple of you were just like, ""Oh, that'd be fun.""",1,1.8800000000000523,"#73, ","439.53, ","441.41, ",437.31,439.73
96,"00:07:20,568","00:07:24,488","But think about it. If you were Kevin Hart, you could not play in a place,",0,0.0,,,,440.57,444.49
97,"00:07:24,572","00:07:28,033",not perform in a place that was smaller than a football stadium.,1,1.5400000000000205,"#74, ","448.13, ","449.67, ",444.57,448.03
98,"00:07:29,660","00:07:32,830",And that sucks. That's kind of like a guy that's got a really huge...,1,1.1499999999999773,"#75, ","450.13, ","451.28, ",449.66,452.83
99,"00:07:32,913","00:07:34,081",You know what I'm saying?,1,2.25,"#76, ","453.38, ","455.63, ",452.91,454.08
100,"00:07:34,915","00:07:36,625",It's like he... He only has one size.,0,0.0,,,,454.92,456.62
101,"00:07:36,709","00:07:38,919",It's like he can't really get angles and shit.,1,3.3700000000000045,"#77, ","458.86, ","462.23, ",456.71,458.92
102,"00:07:39,003","00:07:42,465","It's just, like, one thing. You know what I'm saying? I feel sorry for him.",1,5.230000000000018,"#78, ","463.19, ","468.42, ",459.0,462.46
103,"00:07:45,092","00:07:46,594","So, be careful what you want.",1,0.9599999999999795,"#79, ","468.85, ","469.81, ",465.09,466.59
104,"00:07:46,677","00:07:49,972",[audience laughing],0,0.0,,,,466.68,469.97
105,"00:07:51,307","00:07:53,309",All right. We've learned a lot. Here we go.,1,1.5300000000000296,"#80, ","471.96, ","473.49, ",471.31,473.31
106,"00:07:54,310","00:07:59,023",- [beatboxing] - [music playing over speaker],3,5.350000000000023,"#81, #82, #83, ","474.64, 477.93, 497.79, ","477.23, 479.98, 498.5, ",474.31,479.02
107,"00:08:18,042","00:08:19,042",<i>♪ You and I ♪</i>,0,0.0,,,,498.04,499.04
108,"00:08:23,422","00:08:26,258",<i>♪ Swimming and swimming and swimming And swimming and swimming ♪</i>,0,0.0,,,,503.42,506.26
109,"00:08:26,342","00:08:28,344",<i>♪ Swimming and swimming and swimming ♪</i>,0,0.0,,,,506.34,508.34
110,"00:08:29,303","00:08:30,304",<i>♪ You and I ♪</i>,2,1.9399999999999977,"#84, #85, ","509.32, 515.12, ","510.5, 515.88, ",509.3,510.3
111,"00:08:35,351","00:08:42,024",[singing indistinctly],3,4.809999999999832,"#86, #87, #88, ","517.24, 519.69, 522.52, ","519.3, 521.15, 523.81, ",515.35,522.02
112,"00:08:44,026","00:08:45,569",<i>♪ Fuck you... ♪</i>,1,11.150000000000091,"#89, ","525.54, ","536.69, ",524.03,525.57
113,"00:08:45,653","00:08:48,781",[singing indistinctly],0,0.0,,,,525.65,528.78
114,"00:08:48,864","00:08:50,115",[audience applauding],1,2.5200000000000955,"#90, ","538.43, ","540.95, ",528.86,530.12
115,"00:08:50,199","00:08:52,034",[audience cheering],0,0.0,,,,530.2,532.03
116,"00:08:58,666","00:09:00,668",[scatting],2,4.529999999999973,"#91, #92, ","541.34, 543.73, ","542.34, 547.26, ",538.67,540.67
117,"00:09:00,751","00:09:02,836",[audience laughing],0,0.0,,,,540.75,542.84
118,"00:09:04,838","00:09:07,716",[scatting],1,4.240000000000009,"#93, ","548.71, ","552.95, ",544.84,547.72
119,"00:09:09,718","00:09:11,845",[grunts] [continues scatting],0,0.0,,,,549.72,551.85
120,"00:09:16,141","00:09:19,061",<i>♪ But you are gonna settle Right about now ♪</i>,1,4.529999999999973,"#94, ","557.13, ","561.66, ",556.14,559.06
121,"00:09:19,645","00:09:20,645",<i>♪ Benadryl ♪</i>,0,0.0,,,,559.64,560.64
122,"00:09:22,189","00:09:25,317",<i>♪ Sippin' the Benadryl Mo'fuckin' Benadryl ♪</i>,1,4.970000000000027,"#95, ","564.61, ","569.58, ",562.19,565.32
123,"00:09:25,401","00:09:27,611",<i>♪ This is the Benadryl We got lots of pills ♪</i>,0,0.0,,,,565.4,567.61
124,"00:09:27,695","00:09:28,695",<i>♪ We got a Benadryl ♪</i>,0,0.0,,,,567.7,568.7
125,"00:09:28,737","00:09:30,823","<i>♪ Yeah, we got a We got a Benadryl ♪</i>",0,0.0,,,,568.74,570.82
126,"00:09:30,906","00:09:32,157",<i>♪ Have you seen a drill? ♪</i>,0,0.0,,,,570.91,572.16
127,"00:09:32,241","00:09:33,867","<i>♪ I know, I'm really sleepy ♪</i>",2,3.3899999999999864,"#96, #97, ","573.9, 575.48, ","574.89, 577.88, ",572.24,573.87
128,"00:09:36,829","00:09:37,829",<i>♪ Benadryl ♪</i>,1,1.2899999999999636,"#98, ","578.75, ","580.04, ",576.83,577.83
129,"00:09:39,164","00:09:43,043","<i>♪ I got a drippy, the drippy, the drippy The dr-dr-dr-drippy, the drippy ♪</i>",0,0.0,,,,579.16,583.04
130,"00:09:43,127","00:09:45,337","<i>♪ The scratchy, the scratchy The itchy, itchy ♪</i>",1,0.8500000000000227,"#99, ","584.62, ","585.47, ",583.13,585.34
131,"00:09:45,421","00:09:48,173","<i>♪ The drippy, the drippy, the drippy Dr-dr-drippy, drippy ♪</i>",0,0.0,,,,585.42,588.17
132,"00:09:48,257","00:09:51,635","<i>♪ The scratchy, the itchy, the itchy Itchy, itchy, Benadryl ♪</i>",2,6.230000000000018,"#100, #101, ","588.88, 590.17, ","589.68, 595.6, ",588.26,591.63
133,"00:09:53,846","00:09:55,848",[all laughing],1,0.8300000000000409,"#102, ","597.31, ","598.14, ",593.85,595.85
134,"00:09:57,391","00:10:02,062",[scatting],0,0.0,,,,597.39,602.06
135,"00:10:02,980","00:10:03,814",<i>♪ What? ♪</i>,0,0.0,,,,602.98,603.81
136,"00:10:03,897","00:10:05,899",[continues scatting],2,6.67999999999995,"#103, #104, ","608.7, 611.66, ","610.39, 616.65, ",603.9,605.9
137,"00:10:13,824","00:10:14,824",<i>♪ I don't know ♪</i>,0,0.0,,,,613.82,614.82
138,"00:10:18,203","00:10:21,957",- [music stops] - [scatting slowly],2,5.159999999999968,"#105, #106, ","620.93, 622.33, ","621.66, 626.76, ",618.2,621.96
139,"00:10:30,424","00:10:34,219",- [music playing over speaker] - [continues scatting],1,1.8000000000000682,"#107, ","632.43, ","634.23, ",630.42,634.22
140,"00:10:35,346","00:10:36,972","<i>♪ Mo'fuckin', fuckin' Benadryl ♪</i>",1,3.439999999999941,"#108, ","635.61, ","639.05, ",635.35,636.97
141,"00:10:37,056","00:10:38,891",[audience laughs],0,0.0,,,,637.06,638.89
142,"00:10:40,726","00:10:42,019","<i>♪ Yo, yo ♪</i>",1,2.490000000000009,"#109, ","641.48, ","643.97, ",640.73,642.02
143,"00:10:42,102","00:10:44,104",[scatting],1,0.9800000000000182,"#110, ","644.85, ","645.83, ",642.1,644.1
144,"00:10:45,272","00:10:47,983",<i>♪ Went to California Avocado ♪</i>,1,5.209999999999923,"#111, ","646.95, ","652.16, ",645.27,647.98
145,"00:10:48,067","00:10:54,406",[scatting],2,6.969999999999914,"#112, #113, ","653.34, 658.57, ","657.64, 661.24, ",648.07,654.41
146,"00:10:59,036","00:11:00,037",<i>♪ Go what ♪</i>,0,0.0,,,,659.04,660.04
147,"00:11:01,747","00:11:04,124",<i>♪ Bena-Benadryl How long ♪</i>,1,27.279999999999973,"#114, ","662.28, ","689.56, ",661.75,664.12
148,"00:11:04,333","00:11:05,167",[chuckles],0,0.0,,,,664.33,665.17
149,"00:11:05,250","00:11:08,545","<i>♪ Yo, I got somebody You got somebody, too ♪</i>",0,0.0,,,,665.25,668.54
150,"00:11:08,629","00:11:11,131",<i>♪ You got somebody I got a body ♪</i>,0,0.0,,,,668.63,671.13
151,"00:11:11,632","00:11:12,632",<i>♪ You got a body ♪</i>,0,0.0,,,,671.63,672.63
152,"00:11:13,008","00:11:15,302",<i>♪ You use that body any time you want It's ♪</i>,0,0.0,,,,673.01,675.3
153,"00:11:15,386","00:11:16,970","Well, it's really not your choice.",0,0.0,,,,675.39,676.97
154,"00:11:19,515","00:11:20,391",<i>♪ Benadryl! ♪</i>,0,0.0,,,,679.51,680.39
155,"00:11:20,474","00:11:21,600",[music stops],0,0.0,,,,680.47,681.6
156,"00:11:21,683","00:11:22,518",[cheering],0,0.0,,,,681.68,682.52
157,"00:11:22,601","00:11:23,601",Thank you.,0,0.0,,,,682.6,683.6
158,"00:11:24,186","00:11:25,729",Thank you so much. Thank you.,0,0.0,,,,684.19,685.73
159,"00:11:26,730","00:11:27,730",Um...,0,0.0,,,,686.73,687.73
160,"00:11:29,441","00:11:31,443",How many of you guys live in L.A.?,1,3.8500000000000227,"#115, ","691.77, ","695.62, ",689.44,691.44
161,"00:11:32,027","00:11:33,529",[audience cheering],0,0.0,,,,692.03,693.53
162,"00:11:33,612","00:11:35,030","Okay, that's crazy.",0,0.0,,,,693.61,695.03
163,"00:11:35,114","00:11:37,324","Yeah, filming here in Boston was a cool choice.",1,3.919999999999959,"#116, ","697.21, ","701.13, ",695.11,697.32
164,"00:11:37,408","00:11:41,245","I... I just, like, you know... And specifically, we were like:",0,0.0,,,,697.41,701.25
165,"00:11:41,328","00:11:43,705","""People from L.A. should come, you know, to Boston.""",1,1.0499999999999545,"#117, ","703.19, ","704.24, ",701.33,703.71
166,"00:11:43,789","00:11:47,000",And a lot of you guys were willing to pay for the... The air tickets.,0,0.0,,,,703.79,707.0
167,"00:11:47,084","00:11:49,294","So... um, yeah.",1,1.1399999999999864,"#118, ","707.16, ","708.3, ",707.08,709.29
168,"00:11:49,503","00:11:51,797",How many people enjoyed your air flight?,1,5.240000000000009,"#119, ","712.08, ","717.32, ",709.5,711.8
169,"00:11:52,089","00:11:54,174",[audience cheering],0,0.0,,,,712.09,714.17
170,"00:11:55,134","00:11:57,177",I love air flights. They're... Um...,0,0.0,,,,715.13,717.18
171,"00:11:57,386","00:11:59,138",Of the different flights...,1,1.4700000000000273,"#120, ","718.88, ","720.35, ",717.39,719.14
172,"00:12:00,139","00:12:01,139",I love air flights.,0,0.0,,,,720.14,721.14
173,"00:12:01,181","00:12:05,060","They're just... There's something about being in the air when you're flying,",2,2.160000000000082,"#121, #122, ","721.52, 724.77, ","722.25, 726.2, ",721.18,725.06
174,"00:12:05,144","00:12:10,524","uh, that's so much different than, you know, all the other forms of flight.",1,5.830000000000041,"#123, ","727.92, ","733.75, ",725.14,730.52
175,"00:12:10,607","00:12:13,110","And some people talk, you know, anthropologists,",0,0.0,,,,730.61,733.11
176,"00:12:13,193","00:12:17,406","and... pneumatic specialists, and... And humanists,",0,0.0,,,,733.19,737.41
177,"00:12:17,656","00:12:20,409","often argue about, like, where are our origins.",1,1.2699999999999818,"#124, ","738.24, ","739.51, ",737.66,740.41
178,"00:12:20,492","00:12:22,703","You know, like, maybe we came from the clouds.",0,0.0,,,,740.49,742.7
179,"00:12:22,786","00:12:26,915","You know, like, maybe we came from the Earth or the Erf, or whatever you call it.",1,1.990000000000009,"#125, ","746.33, ","748.32, ",742.79,746.91
180,"00:12:26,999","00:12:28,375",- [audience laughs] - Um...,0,0.0,,,,747.0,748.38
181,"00:12:28,459","00:12:31,378","You know, maybe you came from... Maybe we came from someplace else.",0,0.0,,,,748.46,751.38
182,"00:12:31,962","00:12:37,259","But the thing is, we understand that we had to come from someplace, you know.",1,0.9800000000000182,"#126, ","756.1, ","757.08, ",751.96,757.26
183,"00:12:37,551","00:12:40,929","You know, and no matter where were are on this planet, I mean,",0,0.0,,,,757.55,760.93
184,"00:12:41,013","00:12:44,766","you know, we gotta be somewhere, and... And if you're gonna be somewhere,",0,0.0,,,,761.01,764.77
185,"00:12:45,225","00:12:50,314","be a point of consciousness that really is understanding where it is located,",0,0.0,,,,765.23,770.31
186,"00:12:50,564","00:12:54,401",even though you have access to a cybernetic portal,2,1.7900000000000773,"#127, #128, ","771.67, 774.28, ","772.96, 774.78, ",770.56,774.4
187,"00:12:54,693","00:12:57,529",that gets you involved into various experiences,0,0.0,,,,774.69,777.53
188,"00:12:57,613","00:13:00,449",which are happening simultaneous all over the planet.,1,1.3100000000000591,"#129, ","780.41, ","781.72, ",777.61,780.45
189,"00:13:01,033","00:13:04,161","Now, whether you believe in parallel dimensions,",1,0.5,"#130, ","783.53, ","784.03, ",781.03,784.16
190,"00:13:04,244","00:13:07,456","alternate realities, or ""spirit gods,""",0,0.0,,,,784.24,787.46
191,"00:13:07,539","00:13:13,128","like, it's... all the same shit, you know, and people are like, ""I saw a ghost.""",3,5.110000000000014,"#131, #132, #133, ","787.69, 790.96, 794.04, ","789.6, 792.19, 796.01, ",787.54,793.13
192,"00:13:14,213","00:13:15,589","And you're like, ""Okay.""",0,0.0,,,,794.21,795.59
193,"00:13:17,174","00:13:20,093","You know, to me, ghosts are just temporal anomalies, you know?",0,0.0,,,,797.17,800.09
194,"00:13:20,177","00:13:23,055",They're just residue of past occurrences or future occurrences,1,2.659999999999968,"#134, ","802.69, ","805.35, ",800.18,803.05
195,"00:13:23,138","00:13:24,473","happening simultaneously,",0,0.0,,,,803.14,804.47
196,"00:13:24,806","00:13:28,810",that bleed through and kind of bend into the membrane of our current reality.,0,0.0,,,,804.81,808.81
197,"00:13:28,894","00:13:31,772",So we do get a ghosted image of an occurrence that has happened,0,0.0,,,,808.89,811.77
198,"00:13:31,855","00:13:34,274",in a different time period for just a moment.,0,0.0,,,,811.86,814.27
199,"00:13:34,358","00:13:37,194",There's always a scientific explanation for all that bullshit.,1,2.449999999999932,"#135, ","816.07, ","818.52, ",814.36,817.19
200,"00:13:37,277","00:13:39,780",[audience laughing],0,0.0,,,,817.28,819.78
201,"00:13:40,906","00:13:44,701",There are... There are literally... billions of people.,0,0.0,,,,820.91,824.7
202,"00:13:45,911","00:13:49,164",Billions of people... that have died.,0,0.0,,,,825.91,829.16
203,"00:13:51,833","00:13:56,129","Billions of people have died, and it's... It's crazy.",0,0.0,,,,831.83,836.13
204,"00:13:56,213","00:13:58,715","I mean since we started calling ourselves people,",0,0.0,,,,836.21,838.72
205,"00:13:59,716","00:14:01,552",which was after we were people...,1,1.6000000000000227,"#136, ","841.56, ","843.16, ",839.72,841.55
206,"00:14:01,843","00:14:03,262",[audience laughs],1,1.1299999999999955,"#137, ","844.37, ","845.5, ",841.84,843.26
207,"00:14:07,683","00:14:10,185","You know, them ho... Them homonyms...",1,2.849999999999909,"#138, ","849.33, ","852.18, ",847.68,850.18
208,"00:14:12,729","00:14:18,402","procreated, you know, with some... The Neanderthals,",1,1.1900000000000546,"#139, ","858.14, ","859.33, ",852.73,858.4
209,"00:14:19,361","00:14:23,866","and, you know, did some cave culturing stuff, drawings, bones,",1,0.8600000000000136,"#140, ","865.1, ","865.96, ",859.36,863.87
210,"00:14:25,284","00:14:28,370","bear clan rituals, discovery of fire,",0,0.0,,,,865.28,868.37
211,"00:14:29,162","00:14:31,039","warring tribal cultures,",0,0.0,,,,869.16,871.04
212,"00:14:32,165","00:14:36,837","these are all the things that are part of our ancestry.com, and we are...",1,3.25,"#141, ","876.12, ","879.37, ",872.16,876.84
213,"00:14:36,920","00:14:38,922",[audience laughing],0,0.0,,,,876.92,878.92
214,"00:14:40,048","00:14:42,593","We're always growing. You know, that's the thing.",0,0.0,,,,880.05,882.59
215,"00:14:42,676","00:14:46,555","It's like, right now, there's, like, cells dividing like a motherfucker",1,1.5199999999999818,"#142, ","885.75, ","887.27, ",882.68,886.55
216,"00:14:47,139","00:14:48,265",up inside you.,1,0.9100000000000819,"#143, ","888.53, ","889.44, ",887.14,888.26
217,"00:14:48,765","00:14:53,270","You know, there's like, billions of critters crawling all over your skin.",1,0.9499999999999318,"#144, ","893.86, ","894.81, ",888.76,893.27
218,"00:14:54,521","00:14:58,191","They're just like, [muttering]",1,2.159999999999968,"#145, ","895.26, ","897.42, ",894.52,898.19
